seed,fold,method,slice_accuracy,slice_balanced_accuracy,slice_macro_precision,slice_macro_recall,slice_macro_f1,slice_weighted_f1,slice_mcc,slice_macro_auroc,slice_macro_auprc,slice_class_1_sensitivity,slice_class_1_specificity,slice_class_2_sensitivity,slice_class_2_specificity,slice_class_3_sensitivity,slice_class_3_specificity,slice_class_1_precision,slice_class_1_recall,slice_class_1_f1,slice_class_1_support,slice_class_2_precision,slice_class_2_recall,slice_class_2_f1,slice_class_2_support,slice_class_3_precision,slice_class_3_recall,slice_class_3_f1,slice_class_3_support,patient_accuracy,patient_balanced_accuracy,patient_macro_precision,patient_macro_recall,patient_macro_f1,patient_weighted_f1,patient_mcc,patient_macro_auroc,patient_macro_auprc,patient_class_1_sensitivity,patient_class_1_specificity,patient_class_2_sensitivity,patient_class_2_specificity,patient_class_3_sensitivity,patient_class_3_specificity,patient_class_1_precision,patient_class_1_recall,patient_class_1_f1,patient_class_1_support,patient_class_2_precision,patient_class_2_recall,patient_class_2_f1,patient_class_2_support,patient_class_3_precision,patient_class_3_recall,patient_class_3_f1,patient_class_3_support
11,1,deep_quantum_fusion,0.7682737169517885,0.7783189643546663,0.7671758814677455,0.7783189643546663,0.769855656836373,0.7656700028609735,0.6537781819382634,0.9151338399175767,0.8569249058528574,0.6637554585152838,0.8792270531400966,0.7740585774058577,0.8787128712871287,0.8971428571428571,0.8931623931623932,0.7524752475247525,0.6637554585152838,0.7053364269141531,229.0,0.7905982905982906,0.7740585774058577,0.7822410147991543,239.0,0.7584541062801933,0.8971428571428571,0.8219895287958116,175.0,0.8297872340425532,0.8583333333333334,0.8300653594771242,0.8583333333333334,0.8315462315462315,0.8273074443287209,0.755405909188755,0.9688810144455307,0.953997383150124,0.7,0.9629629629629629,0.875,0.9032258064516129,1.0,0.8888888888888888,0.9333333333333333,0.7,0.8,20.0,0.8235294117647058,0.875,0.8484848484848485,16.0,0.7333333333333333,1.0,0.8461538461538461,11.0
11,2,deep_quantum_fusion,0.8260135135135135,0.7908156748911465,0.8066812859872531,0.7908156748911465,0.7962703962703963,0.8216458372708373,0.7291919191348603,0.9331820108245132,0.8727101476970955,0.6076923076923076,0.9329004329004329,0.8207547169811321,0.9210526315789473,0.944,0.8771929824561403,0.7181818181818181,0.6076923076923076,0.6583333333333333,130.0,0.8529411764705882,0.8207547169811321,0.8365384615384616,212.0,0.8489208633093526,0.944,0.8939393939393939,250.0,0.8297872340425532,0.8376068376068376,0.8264550264550264,0.8376068376068376,0.8256302521008404,0.8249597711424995,0.751026694525841,0.959367991323432,0.9086980957006435,0.6666666666666666,0.9310344827586207,0.8461538461538461,0.8823529411764706,1.0,0.9354838709677419,0.8571428571428571,0.6666666666666666,0.75,18.0,0.7333333333333333,0.8461538461538461,0.7857142857142857,13.0,0.8888888888888888,1.0,0.9411764705882353,16.0
11,3,deep_quantum_fusion,0.8493870402802102,0.8314427366481506,0.8211643781819221,0.8314427366481506,0.825178878755366,0.8491220309897018,0.758619278339551,0.9495017257553661,0.8977795852385851,0.7064220183486238,0.9329004329004329,0.852233676975945,0.9107142857142857,0.935672514619883,0.925,0.7129629629629629,0.7064220183486238,0.7096774193548387,109.0,0.9084249084249084,0.852233676975945,0.8794326241134752,291.0,0.8421052631578947,0.935672514619883,0.8864265927977839,171.0,0.9130434782608695,0.9110275689223059,0.9222222222222222,0.9110275689223059,0.9105494505494507,0.9115193502150024,0.8717620188369878,0.9535224055509143,0.949156537871667,0.7857142857142857,1.0,0.9473684210526315,0.9259259259259259,1.0,0.9393939393939394,1.0,0.7857142857142857,0.88,14.0,0.9,0.9473684210526315,0.9230769230769231,19.0,0.8666666666666667,1.0,0.9285714285714286,13.0
11,4,deep_quantum_fusion,0.7535714285714286,0.7478525306111513,0.7453918005687337,0.7478525306111513,0.7448486839327192,0.7527740117799325,0.6281994437849838,0.8892774935282436,0.8019022738017184,0.6689655172413793,0.8795180722891566,0.7181818181818181,0.8911764705882353,0.8564102564102564,0.8602739726027397,0.6598639455782312,0.6689655172413793,0.6643835616438356,145.0,0.8102564102564103,0.7181818181818181,0.7614457831325301,220.0,0.7660550458715596,0.8564102564102564,0.8087167070217918,195.0,0.8297872340425532,0.8502923976608187,0.8471177944862155,0.8502923976608187,0.8323101706722396,0.8293717623779987,0.762886778117138,0.9782297703156836,0.9683096681748019,0.6842105263157895,0.9642857142857143,0.8666666666666667,0.96875,1.0,0.8235294117647058,0.9285714285714286,0.6842105263157895,0.7878787878787878,19.0,0.9285714285714286,0.8666666666666667,0.896551724137931,15.0,0.6842105263157895,1.0,0.8125,13.0
11,5,deep_quantum_fusion,0.7421203438395415,0.7058386865824944,0.6638553617868335,0.7058386865824944,0.6671649324665374,0.7665056785841446,0.5579433659911349,0.893471662949645,0.7522845695727999,0.631578947368421,0.8043117744610282,0.7737068965517241,0.905982905982906,0.7122302158273381,0.9284436493738819,0.33707865168539325,0.631578947368421,0.43956043956043955,95.0,0.9422572178477691,0.7737068965517241,0.8497041420118343,464.0,0.7122302158273381,0.7122302158273381,0.7122302158273381,139.0,0.9130434782608695,0.8895363895363895,0.8727272727272727,0.8895363895363895,0.8802264127341527,0.9145465966707048,0.8541365136658219,0.9720572720572721,0.9511989925783029,0.8181818181818182,0.9428571428571428,0.9615384615384616,1.0,0.8888888888888888,0.9459459459459459,0.8181818181818182,0.8181818181818182,0.8181818181818182,11.0,1.0,0.9615384615384616,0.9803921568627451,26.0,0.8,0.8888888888888888,0.8421052631578947,9.0
