class_label,class_name,fpr,tpr
1,Meningioma,0.7858719646799117,0.8048780487804879
1,Meningioma,0.7858719646799117,0.8089430894308943
1,Meningioma,0.7991169977924945,0.8089430894308943
1,Meningioma,0.7991169977924945,0.8170731707317073
1,Meningioma,0.82560706401766,0.8170731707317073
1,Meningioma,0.82560706401766,0.8211382113821138
1,Meningioma,0.8322295805739515,0.8211382113821138
1,Meningioma,0.8322295805739515,0.8252032520325203
1,Meningioma,0.8498896247240618,0.8252032520325203
1,Meningioma,0.8498896247240618,0.8292682926829268
1,Meningioma,0.8543046357615894,0.8292682926829268
1,Meningioma,0.8543046357615894,0.8333333333333334
1,Meningioma,0.8609271523178808,0.8333333333333334
1,Meningioma,0.8609271523178808,0.8373983739837398
1,Meningioma,0.8631346578366446,0.8373983739837398
1,Meningioma,0.8631346578366446,0.8414634146341463
1,Meningioma,0.8653421633554084,0.8414634146341463
1,Meningioma,0.8653421633554084,0.8455284552845529
1,Meningioma,0.8675496688741722,0.8455284552845529
1,Meningioma,0.8675496688741722,0.8495934959349594
1,Meningioma,0.8763796909492274,0.8495934959349594
1,Meningioma,0.8763796909492274,0.8536585365853658
1,Meningioma,0.8830022075055187,0.8536585365853658
1,Meningioma,0.8830022075055187,0.8577235772357723
1,Meningioma,0.8852097130242825,0.8577235772357723
1,Meningioma,0.8852097130242825,0.8617886178861789
1,Meningioma,0.8874172185430463,0.8617886178861789
1,Meningioma,0.8874172185430463,0.8658536585365854
1,Meningioma,0.891832229580574,0.8658536585365854
1,Meningioma,0.891832229580574,0.8780487804878049
1,Meningioma,0.9116997792494481,0.8780487804878049
1,Meningioma,0.9116997792494481,0.8902439024390244
1,Meningioma,0.9139072847682119,0.8902439024390244
1,Meningioma,0.9139072847682119,0.8983739837398373
1,Meningioma,0.9205298013245033,0.8983739837398373
1,Meningioma,0.9205298013245033,0.9065040650406504
1,Meningioma,0.9227373068432672,0.9065040650406504
1,Meningioma,0.9227373068432672,0.9146341463414634
1,Meningioma,0.9271523178807947,0.9146341463414634
1,Meningioma,0.9271523178807947,0.926829268292683
1,Meningioma,0.9315673289183223,0.926829268292683
1,Meningioma,0.9315673289183223,0.9308943089430894
1,Meningioma,0.9337748344370861,0.9308943089430894
1,Meningioma,0.9337748344370861,0.9349593495934959
1,Meningioma,0.9426048565121413,0.9349593495934959
1,Meningioma,0.9426048565121413,0.9390243902439024
1,Meningioma,0.9448123620309051,0.9390243902439024
1,Meningioma,0.9448123620309051,0.943089430894309
1,Meningioma,0.9470198675496688,0.943089430894309
1,Meningioma,0.9470198675496688,0.9471544715447154
1,Meningioma,0.9492273730684326,0.9471544715447154
1,Meningioma,0.9492273730684326,0.9552845528455285
1,Meningioma,0.9514348785871964,0.9552845528455285
1,Meningioma,0.9514348785871964,0.959349593495935
1,Meningioma,0.9536423841059603,0.959349593495935
1,Meningioma,0.9536423841059603,0.9634146341463414
1,Meningioma,0.9624724061810155,0.9634146341463414
1,Meningioma,0.9624724061810155,0.967479674796748
1,Meningioma,0.9713024282560706,0.967479674796748
1,Meningioma,0.9713024282560706,0.9715447154471545
1,Meningioma,0.9735099337748344,0.9715447154471545
1,Meningioma,0.9735099337748344,0.975609756097561
1,Meningioma,0.9801324503311258,0.975609756097561
1,Meningioma,0.9801324503311258,0.9796747967479674
1,Meningioma,0.9867549668874173,0.9796747967479674
1,Meningioma,0.9867549668874173,0.983739837398374
1,Meningioma,0.9955849889624724,0.983739837398374
1,Meningioma,0.9955849889624724,0.9878048780487805
1,Meningioma,1.0,0.9878048780487805
1,Meningioma,1.0,1.0
2,Glioma,0.0,0.0
2,Glioma,0.0023148148148148147,0.0
2,Glioma,0.013888888888888888,0.0
2,Glioma,0.013888888888888888,0.003745318352059925
2,Glioma,0.018518518518518517,0.003745318352059925
2,Glioma,0.018518518518518517,0.00749063670411985
2,Glioma,0.023148148148148147,0.00749063670411985
2,Glioma,0.023148148148148147,0.011235955056179775
2,Glioma,0.027777777777777776,0.011235955056179775
2,Glioma,0.027777777777777776,0.0149812734082397
2,Glioma,0.03009259259259259,0.0149812734082397
2,Glioma,0.03009259259259259,0.018726591760299626
2,Glioma,0.03935185185185185,0.018726591760299626
2,Glioma,0.03935185185185185,0.02247191011235955
2,Glioma,0.04398148148148148,0.02247191011235955
2,Glioma,0.04398148148148148,0.0299625468164794
2,Glioma,0.05324074074074074,0.0299625468164794
2,Glioma,0.05324074074074074,0.033707865168539325
2,Glioma,0.05555555555555555,0.033707865168539325
2,Glioma,0.05555555555555555,0.03745318352059925
2,Glioma,0.06712962962962964,0.03745318352059925
2,Glioma,0.06712962962962964,0.04119850187265917
2,Glioma,0.06944444444444445,0.04119850187265917
2,Glioma,0.06944444444444445,0.0449438202247191
2,Glioma,0.07407407407407407,0.0449438202247191
2,Glioma,0.07407407407407407,0.04868913857677903
2,Glioma,0.0763888888888889,0.04868913857677903
2,Glioma,0.0763888888888889,0.056179775280898875
2,Glioma,0.08333333333333333,0.056179775280898875
2,Glioma,0.08333333333333333,0.06367041198501873
2,Glioma,0.08796296296296297,0.06367041198501873
2,Glioma,0.08796296296296297,0.06741573033707865
2,Glioma,0.09027777777777778,0.06741573033707865
2,Glioma,0.09027777777777778,0.07116104868913857
2,Glioma,0.09259259259259259,0.07116104868913857
2,Glioma,0.09259259259259259,0.07865168539325842
2,Glioma,0.09722222222222222,0.07865168539325842
2,Glioma,0.09722222222222222,0.08239700374531835
2,Glioma,0.10185185185185185,0.08239700374531835
2,Glioma,0.10185185185185185,0.08614232209737828
2,Glioma,0.1087962962962963,0.08614232209737828
2,Glioma,0.1087962962962963,0.09363295880149813
2,Glioma,0.11342592592592593,0.09363295880149813
2,Glioma,0.11342592592592593,0.09737827715355805
2,Glioma,0.11574074074074074,0.09737827715355805
2,Glioma,0.11574074074074074,0.10486891385767791
2,Glioma,0.11805555555555555,0.10486891385767791
2,Glioma,0.11805555555555555,0.10861423220973783
2,Glioma,0.12962962962962962,0.10861423220973783
2,Glioma,0.12962962962962962,0.11235955056179775
2,Glioma,0.13194444444444445,0.11235955056179775
2,Glioma,0.13194444444444445,0.1198501872659176
2,Glioma,0.1412037037037037,0.1198501872659176
2,Glioma,0.1412037037037037,0.12359550561797752
2,Glioma,0.14351851851851852,0.12359550561797752
2,Glioma,0.14351851851851852,0.12734082397003746
2,Glioma,0.15046296296296297,0.12734082397003746
2,Glioma,0.15046296296296297,0.14232209737827714
2,Glioma,0.1550925925925926,0.14232209737827714
2,Glioma,0.1550925925925926,0.149812734082397
2,Glioma,0.16203703703703703,0.149812734082397
2,Glioma,0.16203703703703703,0.15355805243445692
2,Glioma,0.16435185185185186,0.15355805243445692
2,Glioma,0.16435185185185186,0.16853932584269662
2,Glioma,0.1712962962962963,0.16853932584269662
2,Glioma,0.1712962962962963,0.17228464419475656
2,Glioma,0.17592592592592593,0.17228464419475656
2,Glioma,0.17592592592592593,0.1760299625468165
2,Glioma,0.18518518518518517,0.1760299625468165
2,Glioma,0.18518518518518517,0.1797752808988764
2,Glioma,0.19907407407407407,0.1797752808988764
2,Glioma,0.19907407407407407,0.18352059925093633
2,Glioma,0.2037037037037037,0.18352059925093633
2,Glioma,0.2037037037037037,0.1947565543071161
