class_label,class_name,recall,precision
1,Meningioma,0.7845528455284553,0.3648393194706994
1,Meningioma,0.7845528455284553,0.36553030303030304
1,Meningioma,0.7845528455284553,0.36622390891840606
1,Meningioma,0.7845528455284553,0.3669201520912547
1,Meningioma,0.7845528455284553,0.3676190476190476
1,Meningioma,0.7845528455284553,0.3683206106870229
1,Meningioma,0.7804878048780488,0.367112810707457
1,Meningioma,0.7804878048780488,0.367816091954023
1,Meningioma,0.7804878048780488,0.3685220729366603
1,Meningioma,0.7804878048780488,0.36923076923076925
1,Meningioma,0.7804878048780488,0.3699421965317919
1,Meningioma,0.7804878048780488,0.37065637065637064
1,Meningioma,0.7804878048780488,0.3713733075435203
1,Meningioma,0.7804878048780488,0.37209302325581395
1,Meningioma,0.7804878048780488,0.37281553398058254
1,Meningioma,0.7804878048780488,0.3735408560311284
1,Meningioma,0.7804878048780488,0.3742690058479532
1,Meningioma,0.7804878048780488,0.375
1,Meningioma,0.7804878048780488,0.37573385518590996
1,Meningioma,0.7764227642276422,0.37450980392156863
1,Meningioma,0.7723577235772358,0.37328094302554027
1,Meningioma,0.7723577235772358,0.37401574803149606
1,Meningioma,0.7723577235772358,0.3747534516765286
1,Meningioma,0.7723577235772358,0.37549407114624506
1,Meningioma,0.7723577235772358,0.37623762376237624
1,Meningioma,0.7682926829268293,0.375
1,Meningioma,0.7642276422764228,0.37375745526838966
1,Meningioma,0.7601626016260162,0.37250996015936255
1,Meningioma,0.7560975609756098,0.3712574850299401
1,Meningioma,0.7560975609756098,0.372
1,Meningioma,0.7520325203252033,0.37074148296593185
1,Meningioma,0.7520325203252033,0.3714859437751004
1,Meningioma,0.7479674796747967,0.3702213279678068
1,Meningioma,0.7479674796747967,0.3709677419354839
1,Meningioma,0.7479674796747967,0.3717171717171717
1,Meningioma,0.7479674796747967,0.3724696356275304
1,Meningioma,0.7479674796747967,0.37322515212981744
1,Meningioma,0.7479674796747967,0.37398373983739835
1,Meningioma,0.7479674796747967,0.37474541751527496
1,Meningioma,0.7479674796747967,0.37551020408163266
1,Meningioma,0.7479674796747967,0.37627811860940696
1,Meningioma,0.7479674796747967,0.3770491803278688
1,Meningioma,0.7479674796747967,0.37782340862423
1,Meningioma,0.7439024390243902,0.3765432098765432
1,Meningioma,0.7439024390243902,0.37731958762886597
1,Meningioma,0.7398373983739838,0.3760330578512397
1,Meningioma,0.7398373983739838,0.37681159420289856
1,Meningioma,0.7398373983739838,0.3775933609958506
1,Meningioma,0.7398373983739838,0.3783783783783784
1,Meningioma,0.7357723577235772,0.3770833333333333
1,Meningioma,0.7357723577235772,0.3778705636743215
1,Meningioma,0.7357723577235772,0.3786610878661088
1,Meningioma,0.7357723577235772,0.37945492662473795
1,Meningioma,0.7357723577235772,0.3802521008403361
1,Meningioma,0.7357723577235772,0.38105263157894737
1,Meningioma,0.7357723577235772,0.3818565400843882
1,Meningioma,0.7357723577235772,0.38266384778012685
1,Meningioma,0.7357723577235772,0.3834745762711864
